============================== SRIM-2013.00 ==============================
==============================================================================
========== SRIM Outputs\BACKSCATSRIM Outputs\ : File of Backscattered Ions =============
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(20 keV) ==> Tungsten+SiO@2+Silicon(  2.5 um) ===========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B 5937 18 ,2639388E+04 -  1210265E-06  ,7264E+02  ,1708E+02  -,7963996  ,4370551  ,4180077
B 5938 18 ,8296357E+03 -  2194187E-06 -,2638E+00 -,2132E+02  -,9657027  ,2447969  ,0865609
B 5942 18 ,5357022E+04 -  1358171E-06  ,4680E+01  ,9363E+01  -,6850081 -,2063481  ,6987019
B 5957 18 ,3736786E+04 -  9051198E-07  ,9548E+01  ,2343E+02  -,6470525 -,6851145  ,3345762
B 5958 18 ,1365201E+04 -  1556707E-06  ,2032E+02 -,1883E+02  -,7040835 -,4646607 -,5369887
B 5959 18 ,1982793E+04 -  1579768E-06  ,5881E+02  ,4072E+02  -,8575726  ,4278844  ,2854544
B 5961 18 ,3293909E+04 -  5503669E-07  ,4403E+02 -,1063E+02  -,3655812 -,7101180  ,6017332
B 5964 18 ,2076240E+04 -  1674726E-07  ,7680E+01 -,5182E+01  -,8822599 -,2838408  ,3755688
B 5967 18 ,6842818E+04 -  1266930E-06  ,3257E+02  ,1877E+02  -,7820402  ,5509772  ,2912684
B 5971 18 ,5832516E+04 -  1494635E-06  ,5695E+02 -,1199E+01  -,9620328  ,2576973  ,0899162
B 5974 18 ,1129489E+04 -  1600392E-06  ,4528E+01  ,1058E+02  -,6468569 -,7310728  ,2170453
B 5976 18 ,3643220E+04 -  1053866E-08  ,4018E+02  ,5981E+01  -,7515703 -,2187364  ,6223315
B 5980 18 ,5232624E+04 -  1420766E-07  ,1332E+02  ,8769E+01  -,5724383 -,4694828  ,6722353
B 5984 18 ,6191717E+04 -  1291341E-07  ,3274E+02  ,1480E+02  -,3493218  ,9254703  ,1465573
B 5987 18 ,8149698E+02 -  6331948E-07  ,2870E+02 -,3623E+02  -,6611687  ,5951500 -,4567850
B 5988 18 ,1872531E+04 -  1606722E-06  ,3674E+02 -,3006E+02  -,6515421  ,3544535 -,6707128
B 5989 18 ,3607688E+04 -  8627761E-07  ,3820E+02  ,7207E+01  -,8644319 -,5015185 -,0351663
B 5996 18 ,3237996E+04 -  4318216E-07  ,5374E+02 -,2796E+02  -,6511681  ,7212426  ,2361972
B 5999 18 ,2776556E+04 -  1692341E-06 -,1579E+01 -,7921E+00  -,7158849 -,6526528 -,2480989
B 6001 18 ,4850348E+04 -  6097321E-07  ,4256E+01  ,1746E+02  -,2677200 -,0848301  ,9597551
B 6002 18 ,4434113E+04 -  6633492E-07  ,1548E+02  ,3768E+01  -,8704461 -,1434882  ,4708871
B 6004 18 ,4135799E+04 -  7287175E-07  ,8859E+01 -,2592E+01  -,7872340 -,1778665 -,5904457
B 6009 18 ,3234432E+04 -  5594253E-07  ,5400E+02 -,1002E+02  -,7740207  ,6161362 -,1458360
B 6011 18 ,5147744E+04 -  8477829E-07  ,4406E+02 -,1020E+02  -,9742634 -,2141682 -,0703056
B 6012 18 ,3609863E+04 -  2164022E-06  ,1685E+02 -,1727E+02  -,9467013 -,3004516  ,1161273
B 6013 18 ,2568316E+04 -  1310531E-06  ,9616E+02  ,4211E+02  -,6700950  ,5326851  ,5169326
B 6015 18 ,5007601E+04 -  1813792E-07  ,4469E+02  ,1077E+02  -,9079845  ,0617782  ,4144244
B 6016 18 ,6093050E+04 -  7646255E-07  ,1142E+02  ,1136E+02  -,4502245  ,1971923  ,8708692
B 6020 18 ,2227099E+04 -  9383964E-07  ,9747E+02  ,2699E+02  -,8886528 -,0657073  ,4538488
B 6025 18 ,9169664E+03 -  1057589E-07 -,1762E+02 -,1969E+01  -,6598730  ,1060173  ,7438602
B 6034 18 ,3800936E+04 -  1077309E-07  ,1924E+02  ,3929E+02  -,7792427  ,3850776  ,4944654
B 6035 18 ,4350320E+04 -  1883309E-07  ,6607E+02  ,1804E+02  -,7679612  ,3506147  ,5360084
B 6039 18 ,4617797E+04 -  3810731E-07  ,7547E+02 -,1907E+02  -,7401974  ,6510409  ,1680877
B 6043 18 ,3979782E+04 -  1134271E-06  ,1821E+02 -,6217E+01  -,7948901  ,0940512 -,5994198
B 6047 18 ,3295842E+04 -  1526146E-07 -,3597E+02  ,4667E+01  -,4423550 -,8965820 -,0215099
B 6049 18 ,6223949E+03 -  1129508E-06 -,3366E+02 -,2556E+02  -,6866633 -,1755941 -,7054504
B 6050 18 ,1612280E+04 -  1622284E-06  ,8094E+02 -,1065E+02  -,8381194  ,3173604 -,4436645
B 6058 18 ,5847023E+04 -  3127374E-07  ,4627E+02 -,1246E+02  -,5249795  ,6718322  ,5225304
B 6059 18 ,3142805E+04 -  2499396E-07  ,2255E+02  ,2893E+02  -,7055547  ,2245435 -,6721404
B 6060 18 ,2805346E+04 -  1018654E-06  ,7144E+02  ,5744E+01  -,5613260  ,7287849  ,3921553
B 6062 18 ,5088978E+04 -  5696900E-07  ,5924E+02  ,1443E+02  -,8339380  ,5434745  ,0958271
B 6065 18 ,3251697E+03 -  5418540E-07 -,5501E+02  ,6475E+01  -,5135503 -,6610095  ,5471129
B 6066 18 ,6539444E+04 -  7226038E-07  ,1788E+02 -,9196E+00  -,3802065  ,9197780 -,0972185
B 6069 18 ,7607688E+04 -  6465886E-07  ,2122E+02 -,3074E+01  -,4907451  ,8686676 -,0677187
B 6073 18 ,5974731E+04 -  2535671E-07  ,2545E+02 -,9652E+01  -,2195490  ,8723833 -,4367443
B 6075 18 ,5110997E+04 -  1183840E-06  ,1225E+02 -,4636E+01  -,6439722  ,4141376 -,6432650
B 6077 18 ,3466622E+04 -  3807205E-07  ,3300E+02  ,1279E+02  -,6478651  ,1660601  ,7434345
B 6081 18 ,2686255E+04 -  8852312E-07  ,2461E+02 -,2766E+02  -,8239466 -,3781142  ,4220684
B 6086 18 ,2524401E+03 -  7255444E-07  ,1094E+02  ,2691E+02  -,5091995 -,8606470  ,0016115
B 6087 18 ,3575623E+04 -  1898974E-06  ,1164E+02  ,2554E+02  -,9718056 -,2239887  ,0736410
B 6089 18 ,4117978E+04 -  1033631E-06  ,6253E+01 -,1900E+02  -,6986945 -,1551827 -,6983870
B 6096 18 ,2003366E+04 -  5536864E-07  ,5325E+02 -,4879E+02  -,3769297  ,3049134 -,8746152
B 6100 18 ,1092878E+04 -  1858889E-06 -,1280E+02  ,4230E+02  -,9181960 -,1219102  ,3769005
B 6103 18 ,5456483E+04 -  1036792E-06  ,3405E+01 -,1794E-01  -,9136571  ,4064229 -,0071568
B 6104 18 ,1730479E+04 -  1703926E-06  ,2872E+02  ,5265E+02  -,8977955  ,2882966  ,3329390
B 6105 18 ,2252046E+04 -  1198044E-06  ,5082E+02  ,3090E+02  -,7023453  ,1945002  ,6847487
B 6107 18 ,5382911E+04 -  9293140E-07  ,4566E+01 -,9498E+00  -,8707759  ,3133062 -,3789309
B 6108 18 ,6881915E+04 -  5508444E-07  ,2187E+02  ,1665E+01  -,6624715  ,7490340 -,0089242
B 6109 18 ,4958440E+04 -  1230256E-07  ,1571E+02 -,5588E+00  -,9773537  ,1293932  ,1674428
B 6112 18 ,7338201E+04 -  3071421E-07  ,1508E+02  ,2380E+01  -,2319588  ,9132142  ,3350148
B 6113 18 ,9320940E+03 -  1900548E-06  ,6884E+02 -,4481E+02  -,8944323 -,3610652  ,2638612
B 6115 18 ,4707314E+04 -  2347480E-07  ,3596E+02  ,3203E+02  -,5914559  ,0349257  ,8055806
B 6118 18 ,7476059E+04 -  6991384E-07  ,1644E+02  ,2408E+01  -,4765100  ,7941479  ,3771834
B 6121 18 ,3175077E+04 -  1207160E-06  ,7848E+01  ,1108E+02  -,5597074  ,2126384  ,8009448
B 6122 18 ,3851033E+04 -  1996509E-07  ,1521E+02  ,4374E+01  -,8101942  ,0772173  ,5810532
B 6123 18 ,4181496E+04 -  4874276E-07  ,2568E+02 -,1869E+02  -,9186493  ,0682740 -,3891301
B 6124 18 ,4294881E+04 -  7459692E-07  ,7589E+02  ,4876E+02  -,7831635  ,5484283  ,2930552
B 6126 18 ,3762423E+04 -  1333059E-06  ,4344E+02  ,5955E+02  -,5912225  ,0703211  ,8034370
B 6127 18 ,5877305E+04 -  8520422E-07  ,2162E+02 -,3861E+01  -,5304819  ,6901459  ,4922272
B 6129 18 ,5401273E+04 -  4469139E-07  ,1007E+02 -,1215E+01  -,8455185  ,4156603 -,3351494
B 6131 18 ,4029165E+04 -  9585036E-07  ,2706E+01 -,5621E+00  -,8824219 -,4135609 -,2242744
B 6134 18 ,3239528E+04 -  1341068E-06  ,1425E+02 -,6211E+01  -,8163265 -,5116477 -,2680069
B 6135 18 ,2012602E+04 -  1460692E-06 -,2225E+01 -,3035E+00  -,8453517  ,0963120  ,5254565
B 6136 18 ,6369544E+04 -  6122008E-08  ,1704E+02  ,6585E+01  -,3312303  ,6715575  ,6627948
B 6138 18 ,5627475E+04 -  1878288E-06  ,1519E+02  ,4302E+01  -,8070944  ,4502550  ,3819281
B 6141 18 ,5556527E+04 -  1536708E-06  ,7398E+02  ,9325E+01  -,6367278  ,6905194 -,3431629
B 6145 18 ,7203055E+04 -  2957676E-07  ,3181E+02  ,1529E+02  -,1623923  ,8585809  ,4862793
B 6146 18 ,7003737E+03 -  1432890E-06 -,5592E+01 -,1062E+02  -,6974330 -,6953366 -,1734767
B 6147 18 ,1762685E+04 -  9818181E-07 -,6457E+01  ,1300E+02  -,5126056 -,6780348  ,5267868
B 6150 18 ,4736313E+04 -  6987110E-08  ,4501E+02  ,3028E+02  -,2407183  ,8330176  ,4981329
B 6153 18 ,6890781E+04 -  8431417E-07  ,4816E+02  ,2066E+02  -,7652852  ,5078057  ,3955654
B 6154 18 ,5626990E+04 -  1771251E-06  ,1845E+02  ,1499E+02  -,8656039  ,2576725  ,4293422
B 6159 18 ,2356449E+04 -  4959409E-07  ,6387E+02 -,2700E+01  -,4927051  ,7643902  ,4158717
B 6162 18 ,3780647E+04 -  3888737E-07  ,5135E+02 -,4141E+02  -,5273050 -,6256699 -,5748797
B 6163 18 ,5230365E+04 -  1374255E-07  ,1764E+02  ,4616E+01  -,8308749  ,4801474  ,2812568
B 6164 18 ,3756795E+04 -  8142354E-07  ,4136E+02 -,7868E+01  -,7459647 -,6177631  ,2488080
B 6167 18 ,6023362E+04 -  3001166E-07  ,4488E+01  ,1573E+01  -,6197400  ,4714592  ,6274143
B 6168 18 ,2999508E+04 -  6329683E-07  ,2303E+02  ,1008E+02  -,5804906  ,2065364  ,7876378
B 6173 18 ,5989854E+04 -  3187239E-07  ,2403E+02  ,2794E+02  -,4114140  ,3595333  ,8375406
B 6174 18 ,3603675E+04 -  1718509E-06  ,2639E+01 -,2990E+01  -,9266512 -,3103941 -,2120687
B 6178 18 ,6498786E+02 -  2099887E-06  ,5063E+02  ,3014E+02  -,9133572  ,0220937  ,4065592
B 6179 18 ,1713641E+04 -  7495273E-07  ,3544E+02  ,1812E+02  -,3288675 -,3479869 -,8779244
B 6180 18 ,6086925E+04 -  2135911E-07  ,4289E+02  ,1458E+02  -,3336516  ,9225562  ,1938214
B 6181 18 ,4265703E+04 -  8830804E-07  ,3973E+02  ,2395E+02  -,5131748  ,5122547  ,6886557
B 6185 18 ,6643896E+04 -  4037941E-07  ,4722E+01  ,7645E-01  -,6611050  ,7496732  ,0305017
B 6186 18 ,4392467E+04 -  2049010E-06  ,1687E+02 -,9455E+01  -,8939480  ,3097295 -,3239207
B 6187 18 ,2514604E+04 -  4400017E-07  ,1922E+02 -,2031E+02  -,3911758 -,6017185 -,6963593
B 6193 18 ,6953208E+04 -  8773826E-07  ,2356E+02  ,2374E+01  -,3971163  ,8395984  ,3706388
B 6194 18 ,1035368E+04 -  1685380E-06  ,4731E+02  ,3788E+02  -,8987565 -,3700559  ,2351497
B 6197 18 ,2757233E+04 -  1616921E-06  ,1680E+02 -,1416E+01  -,9534406  ,1196530 -,2768287
B 6198 18 ,8190540E+04 -  1185059E-07  ,1862E+02 -,4116E+01  -,1727657  ,9633899 -,2050166
B 6199 18 ,5617593E+04 -  6721461E-07  ,8666E+02 -,1562E+02  -,9006051  ,4295360  ,0664021
B 6203 18 ,3696616E+04 -  4928134E-07  ,1057E+03  ,7329E+02  -,6791168  ,2599488  ,6864598
B 6207 18 ,4563142E+04 -  3082730E-07  ,2422E+02  ,3345E+01  -,4494275  ,8533081 -,2643487
B 6209 18 ,4467930E+04 -  1072335E-06  ,2026E+02 -,1145E+02  -,9793528 -,1006242 -,1753366
B 6210 18 ,2399670E+04 -  9790073E-07  ,3827E+02  ,4505E+02  -,4633807 -,7956339  ,3901858
B 6213 18 ,6413604E+04 -  5019212E-07  ,1996E+02  ,2980E+02  -,4648262  ,2410041  ,8519704
B 6217 18 ,6658378E+04 -  1723384E-07  ,3628E+02 -,1364E+02  -,1406888  ,7142554 -,6855989
B 6218 18 ,2465475E+03 -  1495698E-06  ,2858E+02 -,4761E+02  -,9525986  ,0688572 -,2963352
B 6219 18 ,1037664E+04 -  1543319E-07 -,1101E+02  ,2048E+02  -,4076660 -,0693069 -,9104971
B 6232 18 ,4556127E+04 -  1153997E-06  ,3554E+02 -,1278E+02  -,6989998  ,5331726 -,4765777
B 6233 18 ,7022420E+03 -  1339679E-07  ,4964E+02 -,2784E+02  -,7223741 -,0217452  ,6911605
B 6235 18 ,7915665E+04 -  5092270E-08  ,1890E+02  ,1478E+01  -,1974248  ,9598635  ,1992124
B 6237 18 ,3018770E+04 -  1641211E-06  ,6448E+02 -,8387E+01  -,7348812  ,6573910 -,1666934
B 6239 18 ,5643332E+04 -  1202229E-06  ,2825E+02 -,3855E+01  -,6837297  ,1809569 -,7069429
B 6240 18 ,2785276E+04 -  1943733E-06  ,1135E+02  ,1624E+02  -,7939319 -,6026450 -,0805684
B 6242 18 ,5040657E+04 -  5360933E-07  ,4871E+02  ,8013E+00  -,8564259  ,5156808 -,0246575
B 6243 18 ,2887288E+03 -  6669857E-07  ,4244E+02  ,1534E+02  -,5668746 -,8132691  ,1313259
B 6250 18 ,3324712E+04 -  4305130E-07  ,1594E+02 -,1865E+02  -,3582836  ,9181829 -,1690357
B 6251 18 ,6967704E+04 -  2120019E-10  ,6025E+01 -,7551E+00  -,5000846  ,8118876 -,3012538
B 6252 18 ,2996659E+04 -  1320242E-07 -,2387E+02  ,2415E+01  -,5168106 -,7336037  ,4412850
B 6253 18 ,4731002E+02 -  1466254E-06  ,1109E+03 -,4714E+02  -,8541561  ,4799190  ,2002375
B 6256 18 ,3287090E+04 -  1428320E-06  ,3132E+01 -,3198E+00  -,8446500 -,5311852 -,0663977
B 6257 18 ,5567531E+03 -  1037523E-06  ,9487E+02 -,3866E+02  -,8824214  ,0816327  ,4633234
B 6260 18 ,2889867E+03 -  3180084E-07  ,1197E+02  ,2654E+02  -,6718828 -,5633942  ,4807916
B 6261 18 ,4790943E+04 -  7524849E-07  ,3924E+02  ,2089E+02  -,3078413  ,6649483  ,6804980
B 6264 18 ,5079985E+04 -  8969310E-07  ,3267E+02  ,2701E+02  -,5677897  ,6696725  ,4787000
B 6265 18 ,5188362E+04 -  9799337E-07  ,9005E+02 -,1270E+02  -,9137953  ,4018051 -,0594203
B 6266 18 ,2641481E+04 -  2685045E-07  ,4775E+02  ,3227E+02  -,9415359 -,2844036  ,1806232
B 6268 18 ,4291524E+04 -  1706840E-06  ,2468E+02 -,6630E+02  -,9813248  ,1907130 -,0251047
B 6270 18 ,4027407E+04 -  5734948E-07  ,2332E+01 -,4686E+01  -,2800020 -,9581756 -,0591481
B 6271 18 ,2196389E+04 -  2015987E-07  ,4709E+01  ,1482E+02  -,2094694 -,6066513  ,7668747
B 6273 18 ,4341810E+04 -  5093104E-07  ,7286E+01  ,5168E+01  -,6343028 -,4777524  ,6077932
B 6274 18 ,8043068E+04 -  1392939E-07  ,1236E+02  ,2451E+01  -,1975673  ,8993264  ,3901016
B 6275 18 ,6313087E+03 -  1404521E-06 -,1239E+02 -,4197E+02  -,8284289 -,5599976  ,0104014
B 6281 18 ,6585507E+04 -  5891131E-08  ,2047E+02  ,4228E+01  -,5290049  ,7825001  ,3284012
B 6282 18 ,6950712E+04 -  7917420E-07  ,3181E+02  ,1553E+02  -,4924946  ,8393557  ,2300675
B 6283 18 ,3928952E+04 -  2818423E-07  ,6520E+02  ,1721E+02  -,5162252  ,1691546  ,8395822
B 6289 18 ,4726056E+04 -  1540500E-07  ,2721E+02  ,1375E+02  -,6398160  ,7651504 -,0719754
B 6294 18 ,3772385E+04 -  1782452E-06 -,1504E+02  ,1904E+02  -,8654163 -,2380311  ,4409033
B 6298 18 ,6592178E+04 -  2605046E-07  ,8461E+01  ,9503E+01  -,3392129  ,2096336  ,9170542
B 6302 18 ,3011716E+03 -  7438867E-07  ,5994E+02  ,8014E+02  -,9461633  ,0857368  ,3121284
B 6304 18 ,5289733E+04 -  9717759E-07  ,6085E+02  ,1226E+02  -,7114923  ,7024712  ,0176897
B 6306 18 ,5641557E+03 -  3066202E-07  ,7428E+02 -,4945E+02  -,9880445  ,1540960 -,0047379
B 6310 18 ,5682106E+04 -  1757415E-06  ,2782E+02  ,2116E+02  -,7975826  ,3273866  ,5066360
B 6317 18 ,6759346E+04 -  9077342E-07  ,4214E+02  ,1881E+02  -,5176363  ,7432573  ,4238175
B 6320 18 ,3610253E+04 -  9789062E-07  ,4601E+01 -,1388E+02  -,5052516 -,1020324 -,8569190
B 6323 18 ,3286743E+04 -  1288234E-07  ,2622E+02  ,3417E+01  -,1078807 -,4152483 -,9032888
B 6327 18 ,5203471E+04 -  7352215E-07  ,3676E+02  ,1026E+02  -,6890593  ,0184349  ,7244704
B 6328 18 ,4378652E+04 -  2375237E-06  ,4919E+01 -,8095E+00  -,9773549 -,1214369 -,1732928
B 6329 18 ,2134462E+04 -  4094994E-07 -,1993E+00 -,1027E+03  -,4868370  ,4776532 -,7313256
B 6334 18 ,3900588E+04 -  1157940E-06  ,1773E+02  ,1348E+01  -,9823780 -,1865662  ,0112486
B 6337 18 ,8948572E+03 -  1553355E-06  ,4541E+02 -,7164E+01  -,8870820 -,2906603 -,3586113
B 6339 18 ,2417082E+04 -  4334764E-07  ,3645E+02 -,1627E+02  -,5489233  ,1831537  ,8155599
B 6341 18 ,5629550E+04 -  1169270E-06  ,1535E+02  ,1214E+01  -,8050467  ,5917674 -,0413670
B 6342 18 ,3460107E+04 -  2234938E-07  ,4025E+02 -,3273E+02  -,6733868  ,0994961 -,7325645
B 6344 18 ,1728758E+04 -  1222256E-07  ,3785E+02  ,1421E+02  -,5681921 -,7661973 -,3001658
B 6345 18 ,6769949E+04 -  1156864E-06  ,5476E+02 -,8368E+01  -,8132920  ,5818210 -,0063645
B 6348 18 ,4229252E+04 -  2559387E-07  ,3104E+02  ,1920E+02  -,8708275 -,0135919  ,4914008
B 6349 18 ,6579222E+04 -  1350215E-07  ,5156E+02 -,2536E+02  -,2921470  ,4338249 -,8523180
B 6352 18 ,1000000E+01 -  2349322E-07  ,2630E+02  ,2321E+02  -,1120002  ,7835624  ,6111349
B 6353 18 ,5043845E+04 -  5429713E-08  ,3502E+01  ,2127E+01  -,5216634 -,0861129  ,8487944
B 6358 18 ,1092957E+04 -  1112952E-06  ,2738E+02 -,6369E-01  -,6745384 -,1721913  ,7178775
B 6360 18 ,5787803E+04 -  4767555E-08  ,5391E+02  ,2504E+02  -,6472119 -,1388376  ,7495605
B 6361 18 ,6012137E+04 -  3946900E-07  ,5283E+02 -,5347E+01  -,7397095  ,6690862 -,0717885
B 6363 18 ,7327952E+04 -  4045994E-07  ,2014E+02  ,3682E+01  -,2798149  ,8375894  ,4691990
B 6364 18 ,4122322E+04 -  1183886E-06 -,5679E+00  ,1165E+02  -,6507051 -,5412266  ,5325944
B 6366 18 ,3944503E+04 -  4847607E-07 -,4511E+01 -,3442E+02  -,5406283 -,8412360 -,0065536
B 6369 18 ,7088382E+04 -  2149518E-07  ,3160E+02 -,1293E+02  -,4840269  ,8466744 -,2210438
B 6373 18 ,3367997E+04 -  1393934E-06  ,3205E+02 -,9574E+01  -,8924490 -,4511199 -,0050531
B 6384 18 ,6082165E+04 -  8651494E-07  ,4325E+02  ,4223E+01  -,3754124  ,9243958  ,0675127
B 6387 18 ,4490798E+04 -  1927621E-07  ,7156E+02 -,4784E+02  -,6933674  ,2777350 -,6649097
B 6391 18 ,4765645E+04 -  8999321E-07  ,5302E+02 -,1663E+02  -,7522314  ,4653022  ,4665209
B 6393 18 ,5469651E+04 -  6911029E-07  ,3620E+02  ,2890E+02  -,4391622  ,6634566  ,6057738
B 6398 18 ,4705526E+04 -  1984996E-06  ,3338E+02  ,1709E+02  -,9296746 -,1825344  ,3199787
B 6399 18 ,6083267E+04 -  1467071E-06  ,1991E+02  ,4129E+01  -,7695714  ,6347986  ,0692138
B 6400 18 ,3847578E+04 -  9072025E-09 -,8387E+01 -,3492E+01  -,0364663 -,9992355  ,0140915
B 6401 18 ,7540451E+04 -  7036446E-08  ,9313E+01 -,3356E+01  -,1756633  ,9037782 -,3902913
B 6408 18 ,2737856E+04 -  6958730E-08  ,1732E+01  ,3409E+02  -,9265721  ,3760070 -,0091059
B 6409 18 ,7690923E+04 -  3832276E-07  ,8719E+01 -,1338E+01  -,3785124  ,8659978 -,3267662
B 6413 18 ,2226312E+04 -  3697448E-07 -,3564E+01 -,3078E+02  -,2973532 -,7707036  ,5635575
B 6414 18 ,5246959E+04 -  2349324E-07  ,2516E+02 -,1128E+02  -,6123726  ,3456123 -,7110217
B 6415 18 ,1468445E+04 -  6095518E-07  ,3888E+02 -,9897E+01  -,4139041  ,7435563  ,5251737
B 6417 18 ,2653118E+04 -  7928141E-07  ,4211E+02  ,6373E+01  -,5548315  ,0097998 -,8319050
B 6424 18 ,1814949E+04 -  7563833E-07  ,4823E+02 -,2685E+02  -,9984474  ,0178624  ,0527609
B 6426 18 ,1260462E+04 -  5069060E-07  ,5682E+02 -,2112E+02  -,5178907  ,2880875 -,8054780
B 6427 18 ,1229402E+04 -  3417302E-07  ,5207E+02  ,2139E+02  -,4709642  ,2840899 -,8351561
B 6428 18 ,4026397E+04 -  2264313E-08  ,2417E+02 -,1772E+02  -,8237387  ,5350901  ,1874386
B 6429 18 ,1302379E+04 -  1216356E-06  ,3723E+02  ,2734E+02  -,9449038 -,1617248  ,2846083
B 6430 18 ,5141561E+04 -  1018481E-06  ,3402E+01  ,8615E+00  -,9063514  ,2457157  ,3437310
B 6433 18 ,6763855E+04 -  1112720E-06  ,1217E+02  ,1182E+01  -,8988769  ,4381780  ,0045070
B 6434 18 ,1271367E+04 -  8145792E-07  ,2803E+02  ,3104E+02  -,4148340 -,5797386  ,7012958
B 6435 18 ,7118752E+04 -  9599399E-07  ,1237E+02  ,1005E+01  -,4585620  ,8713565  ,1745243
B 6438 18 ,5043990E+04 -  8424958E-07  ,4276E+02  ,7620E+01  -,5033399  ,6461997  ,5736504
B 6440 18 ,4840341E+04 -  1297133E-06  ,1592E+02 -,5857E+01  -,9353049 -,1294608 -,3293094
B 6441 18 ,1858157E+04 -  8417352E-07  ,6829E+02 -,1278E+02  -,6722423 -,6391041 -,3736793
B 6443 18 ,7826982E+04 -  4165398E-08  ,8779E+01  ,1172E+01  -,5150102  ,8032216  ,2993318
B 6446 18 ,3494606E+04 -  1374933E-06  ,1047E+01 -,2737E+01  -,7323190 -,6489955 -,2061889
B 6447 18 ,7878478E+04 -  3566347E-07  ,1998E+02 -,4364E+01  -,2284167  ,9504510 -,2108762
B 6450 18 ,5125513E+04 -  4997941E-08  ,1119E+03 -,1667E+02  -,4691580  ,7517659 -,4633991
B 6457 18 ,3417274E+04 -  7295795E-07  ,2633E+02 -,1440E+02  -,8392644 -,0669953 -,5395803
B 6462 18 ,5224864E+04 -  9508542E-07  ,3956E+02  ,9766E+01  -,7254797  ,6863022 -,0516569
B 6463 18 ,4875834E+04 -  9406756E-07  ,2621E+02  ,3772E+02  -,3782194 -,3890861  ,8399775
B 6464 18 ,6611209E+04 -  1015352E-06  ,4974E+02 -,8853E+00  -,5295401  ,8482722  ,0046379
B 6468 18 ,7540280E+04 -  1813295E-07  ,2326E+02  ,2671E+01  -,2220083  ,9719718  ,0773505
B 6469 18 ,7313050E+04 -  1660797E-07  ,1089E+02 -,4417E+01  -,5431851  ,6139880 -,5726856
B 6470 18 ,3023459E+03 -  1991441E-06  ,4579E+02 -,9479E+02  -,9112332 -,0025976 -,4118825
B 6472 18 ,5449787E+04 -  1324135E-06  ,7852E+01  ,2882E+01  -,7777415  ,2326110  ,5839609
B 6473 18 ,2927582E+04 -  4758203E-07  ,9416E+01 -,6788E+01  -,4941428  ,8566919 -,1479927
B 6479 18 ,3786794E+03 -  4139075E-07  ,4901E+02  ,2285E+02  -,5844052  ,8114159  ,0086497
B 6481 18 ,5440881E+04 -  5836208E-07  ,9076E+01  ,8425E+01  -,5112020  ,0203781  ,8592190
B 6482 18 ,2170502E+04 -  1260295E-07  ,4157E+01  ,1434E+02  -,0550678 -,7994320 -,5982274
B 6485 18 ,6619450E+04 -  5019349E-07  ,2271E+02 -,3700E+01  -,6327944  ,5218345 -,5720665
B 6489 18 ,2793044E+04 -  1595817E-06 -,1796E+02 -,8880E-01  -,8870501 -,3408215  ,3114206
B 6492 18 ,4021836E+04 -  2434554E-06  ,5003E+02 -,1067E+02  -,9755558  ,1651364 -,1449859
B 6494 18 ,1653350E+04 -  6525612E-08  ,1009E+03 -,1639E+02  -,3086099  ,8706056 -,3831526
B 6496 18 ,3447438E+04 -  9240668E-07  ,3679E+02  ,7272E+01  -,5574085 -,2152151  ,8018592
B 6505 18 ,2217878E+04 -  1534090E-06  ,1407E+02  ,5280E+01  -,7112130 -,2933420  ,6388478
B 6506 18 ,4087161E+04 -  1043750E-06  ,2647E+02  ,1826E+01  -,9817672 -,0910164 -,1668808
B 6507 18 ,3998433E+04 -  1748863E-07  ,3036E+02 -,1003E+02  -,2729761 -,1697707 -,9469224
B 6511 18 ,1610852E+04 -  2677017E-07  ,2321E+02 -,1580E+02  -,9955286  ,0912843  ,0242910
B 6521 18 ,3167998E+03 -  1482634E-06  ,3964E+02 -,6916E+02  -,6807209 -,6472609 -,3430341
B 6525 18 ,6227079E+04 -  1048797E-06  ,5964E+02  ,1520E+02  -,6364721  ,2876040  ,7156726
B 6527 18 ,3873296E+04 -  7644762E-07  ,5415E+02  ,3341E+02  -,7866890  ,0965181 -,6097578
B 6529 18 ,6451818E+04 -  1642888E-06  ,9434E+01  ,3560E+01  -,8108423  ,2231685  ,5410459
B 6536 18 ,1945594E+04 -  9080918E-07 -,1194E+02 -,3014E+02  -,5407948  ,6740916 -,5031317
B 6537 18 ,3536926E+04 -  5505931E-08  ,6020E+02  ,1677E+02  -,9818433 -,1726898  ,0784986
B 6538 18 ,1510648E+04 -  1156819E-06 -,3213E+02  ,2035E+02  -,6836166 -,7224834 -,1033738
B 6542 18 ,3657008E+04 -  1346970E-07  ,1416E+02 -,1935E+02  -,5573977 -,2516696 -,7911828
B 6547 18 ,6849144E+03 -  1752441E-07 -,3485E+01 -,2565E+02  -,6534271  ,2123350 -,7265995
